generation,individual_id,iteration,benchmark,strategy,fitness_dir,optimized_fitness,source_format,source_path,buggy,agreement,liveness,block_height_skew_fitness,quorum_store_fitness,round_stress_fitness,round_timeout_count_fitness,time_fitness,vote_fragmentation_fitness
17,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G17T4,False,False,False,2,0.0,4,129.0,39.00551,1.0
1,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G1T3,False,False,False,9,0.0,3,63.0,30.425232,0.0
5,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G5T2,False,False,False,2,0.0,2,133.0,19.122282,2.0
13,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G13T2,False,False,False,2,0.0,4,130.0,37.480931,0.0
7,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G7T1,False,False,False,2,0.0,2,129.0,36.016986,0.0
11,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G11T1,False,False,False,2,0.0,4,135.0,37.752738,0.0
19,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G19T2,False,False,False,2,0.0,2,123.0,37.14158,1.0
24,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G24T1,False,False,False,2,0.0,5,145.0,31.423085,2.0
22,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G22T4,False,False,False,2,0.0,2,135.0,20.214623,2.0
22,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G22T3,False,False,False,3,0.0,4,137.0,37.45184,0.0
20,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G20T1,False,False,False,2,0.0,3,130.0,40.300142,2.0
22,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G22T2,False,False,False,2,0.0,2,135.0,38.191789,0.0
10,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G10T3,False,False,False,2,0.0,2,128.0,39.56726,0.0
6,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G6T4,False,False,False,2,0.0,2,125.0,38.557228,0.0
6,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G6T3,False,False,False,2,0.0,2,138.0,21.215678,2.0
10,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G10T4,False,False,False,2,0.0,5,147.0,29.121529,2.0
0,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G0T1,False,False,False,5,0.0,4,144.0,25.179521,0.0
8,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G8T2,False,False,False,2,0.0,5,149.0,28.593201,2.0
16,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G16T1,False,False,False,2,0.0,3,136.0,19.16021,2.0
2,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G2T2,False,False,False,2,0.0,2,136.0,23.15246,2.0
14,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G14T2,False,False,False,2,0.0,4,130.0,37.395584,0.0
6,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G6T2,False,False,False,12,0.0,3,95.0,39.312151,0.0
18,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G18T1,False,False,False,2,0.0,3,77.0,17.087389,0.0
10,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G10T2,False,False,False,9,0.0,3,71.0,39.552128,0.0
4,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G4T1,False,False,False,9,0.0,3,90.0,31.550239,0.0
12,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G12T1,False,False,False,2,0.0,2,136.0,39.368434,0.0
14,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G14T3,False,False,False,3,0.0,4,135.0,38.259425,0.0
2,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G2T4,False,False,False,2,0.0,4,149.0,16.661902,2.0
2,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G2T3,False,False,False,2,0.0,2,142.0,18.210098,2.0
14,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G14T4,False,False,False,2,0.0,2,137.0,38.53699,1.0
8,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G8T4,False,False,False,2,0.0,2,137.0,21.116071,2.0
8,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G8T3,False,False,False,8,0.0,4,92.0,31.473944,0.0
21,4,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G21T4,False,False,False,9,0.0,3,68.0,30.295364,0.0
21,3,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G21T3,False,False,False,2,0.0,5,150.0,27.271602,2.0
23,1,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G23T1,False,False,False,2,0.0,2,134.0,39.516583,0.0
21,2,,bug3,evo_aptos,time_fitness,time_fitness,evo,evo/logs/2026_08_11_16h36m_44s/bug3/evo_aptos/time_fitness/G21T2,False,False,False,2,0.0,2,127.0,38.514499,1.0
