generation,individual_id,iteration,benchmark,strategy,fitness_dir,optimized_fitness,source_format,source_path,buggy,agreement,liveness,commits,agreement_violations,real_liveness,potential_liveness,max_height,mutations,max_inter_block_latency_sec,avg_inter_block_latency_sec,global_blocks_committed,max_round_gap_between_committed_blocks,avg_round_gap_between_committed_blocks,global_rounds_committed,max_block_height_skew,final_block_height_skew,time_fitness,round_stress_fitness,block_height_skew_fitness
,,99,aptos-b3-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c0d1/20260614_182515/aptos-b3-c0d1_byzzfuzz_99,False,False,False,4,0,0,0,9.0,0,18.111052,10.985129375,9,4,1.5,8,2,0,18.111052,4,2
,,0,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_0,False,False,False,4,0,0,0,11.0,0,16.114143,8.278688333333333,10,3,1.625,8,3,1,16.114143,3,3
,,1,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_1,False,False,False,4,0,0,0,10.0,4,17.454582,7.423233333333333,10,3,2.0,7,2,0,17.454582,3,2
,,2,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_2,False,False,False,2,0,0,0,10.0,0,16.175979,9.830273,10,4,1.4444444444444444,9,2,0,16.175979,4,2
,,3,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_3,False,False,False,4,0,0,0,16.0,8,50.230242,7.05015375,9,3,1.375,8,7,7,50.230242,3,7
,,4,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_4,False,False,False,2,0,0,0,9.0,22,22.21178,10.05775125,9,4,1.75,8,2,0,22.21178,4,2
,,5,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_5,False,False,False,4,0,0,0,10.0,20,14.097867,7.276013555555555,10,3,1.625,8,2,0,14.097867,3,2
,,6,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_6,False,False,False,2,0,0,0,14.0,9,45.756376,16.303218714285713,8,3,1.7142857142857142,7,6,6,45.756376,3,6
,,7,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_7,False,False,False,4,0,0,0,10.0,14,18.354549,7.749856777777778,10,3,1.875,8,2,0,18.354549,3,2
,,8,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_8,False,False,False,4,0,0,0,11.0,0,17.157342,9.960613777777777,10,4,1.5555555555555556,9,3,1,17.157342,4,3
,,9,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_9,False,False,False,2,0,0,0,9.0,0,17.152506,11.733463125,9,2,1.1111111111111112,9,1,0,17.152506,2,1
,,10,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_10,False,False,False,0,0,0,0,9.0,5,32.520323,14.384389125,9,5,1.625,8,2,0,32.520323,5,2
,,11,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_11,False,False,False,4,0,0,0,11.0,0,36.647883,13.356468333333332,10,4,1.4444444444444444,9,2,1,36.647883,4,2
,,12,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_12,False,False,False,4,0,0,0,11.0,9,37.178419,12.301394222222221,10,3,1.5555555555555556,9,2,1,37.178419,3,2
,,13,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_13,False,False,False,4,0,0,0,13.0,0,17.461954,9.974158444444445,10,3,1.625,8,4,3,17.461954,3,4
,,14,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_14,False,False,False,2,0,0,0,10.0,0,13.103494,9.065344222222222,10,4,1.4444444444444444,9,2,0,13.103494,4,2
,,15,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_15,False,False,False,4,0,0,0,10.0,0,16.140124,9.63273511111111,10,4,1.5555555555555556,9,2,0,16.140124,4,2
,,16,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_16,False,False,False,4,0,0,0,10.0,6,36.671766,10.90608288888889,10,4,1.875,8,2,0,36.671766,4,2
,,17,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_17,False,False,False,4,0,0,0,10.0,0,17.318459,9.765084666666667,10,4,1.5555555555555556,9,2,0,17.318459,4,2
,,18,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_18,False,False,False,2,0,0,0,10.0,29,33.587782,11.864341125,9,4,1.8571428571428572,7,4,1,33.587782,4,4
,,19,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_19,False,False,False,4,0,0,0,13.0,2,24.138838,9.726651666666665,10,3,1.625,8,6,3,24.138838,3,6
,,20,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_20,False,False,False,4,0,0,0,10.0,0,13.099672,7.615732333333333,10,3,1.625,8,2,0,13.099672,3,2
,,21,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_21,False,False,False,4,0,0,0,10.0,0,20.116632,8.618512444444445,10,4,1.5555555555555556,9,3,0,20.116632,4,3
,,22,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_22,False,False,False,4,0,0,0,10.0,0,16.112074,9.518056888888887,10,4,1.4444444444444444,9,2,0,16.112074,4,2
,,23,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_23,False,False,False,4,0,0,0,10.0,30,9.061915,6.377025555555556,10,3,1.625,8,2,0,9.061915,3,2
,,24,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_24,False,False,False,4,0,0,0,11.0,11,20.172023,8.865218,11,4,1.6666666666666667,9,2,0,20.172023,4,2
,,25,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_25,True,False,True,0,0,1,1,1.0,26,129.005048,0.0,1,2,2.0,1,1,0,129.005048,2,1
,,26,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_26,False,False,False,4,0,0,0,10.0,8,16.132881,8.386443333333334,10,4,1.75,8,2,0,16.132881,4,2
,,27,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_27,False,False,False,4,0,0,0,12.0,20,23.155503,9.856660444444445,10,3,1.625,8,4,2,23.155503,3,4
,,28,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_28,False,False,False,2,0,0,0,8.0,11,18.254891,12.589481833333332,7,3,1.4285714285714286,7,1,1,18.254891,3,1
,,29,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_29,False,False,False,2,0,0,0,10.0,7,30.591253,10.769361111111111,10,5,2.0,8,2,0,30.591253,5,2
,,30,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_30,False,False,False,4,0,0,0,10.0,0,36.655506,11.221580333333334,10,3,1.625,8,2,0,36.655506,3,2
,,31,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_31,False,False,False,2,0,0,0,11.0,12,14.087712,7.4622424999999994,11,3,1.5555555555555556,9,2,0,14.087712,3,2
,,32,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_32,False,False,False,4,0,0,0,10.0,0,36.692992,11.799934555555556,10,4,1.6666666666666667,9,2,0,36.692992,4,2
,,33,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_33,False,False,False,0,0,0,0,10.0,14,30.538962,8.074386,10,3,1.3333333333333333,9,6,0,30.538962,3,6
,,34,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_34,False,False,False,2,0,0,0,10.0,12,41.796437,8.785361444444444,10,5,2.0,7,3,0,41.796437,5,3
,,35,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_35,False,False,False,4,0,0,0,12.0,0,17.133639,9.641164333333332,10,3,1.3333333333333333,9,4,2,17.133639,3,4
,,36,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_36,False,False,False,2,0,0,0,11.0,0,15.163538,8.9792586,11,3,1.5555555555555556,9,2,0,15.163538,3,2
,,37,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_37,False,False,False,4,0,0,0,10.0,31,13.134513,9.420586666666667,10,4,1.4444444444444444,9,2,0,13.134513,4,2
,,38,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_38,False,False,False,2,0,0,0,9.0,12,18.140721,12.389734857142857,8,3,1.25,8,2,1,18.140721,3,2
,,39,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_39,False,False,False,2,0,0,0,12.0,52,20.15803,11.478597875,9,3,1.7142857142857142,7,5,3,20.15803,3,5
,,40,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_40,False,False,False,2,0,0,0,10.0,8,14.095366,10.640291555555557,10,2,1.1,10,1,0,14.095366,2,1
,,41,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_41,False,False,False,4,0,0,0,10.0,9,24.162905,10.653503777777779,10,4,2.0,8,2,0,24.162905,4,2
,,42,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_42,False,False,False,4,0,0,0,14.0,2,27.180778,12.199501444444444,10,4,2.0,8,5,4,27.180778,4,5
,,43,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_43,False,False,False,2,0,0,0,10.0,6,11.150118,7.515626111111112,10,3,1.3333333333333333,9,2,0,11.150118,3,2
,,44,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_44,False,False,False,2,0,0,0,9.0,14,15.118021,11.692801142857144,8,2,1.25,8,2,1,15.118021,2,2
,,45,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_45,False,False,False,4,0,0,0,10.0,48,17.118986,9.859246555555554,10,3,1.4444444444444444,9,2,0,17.118986,3,2
,,46,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_46,False,False,False,2,0,0,0,8.0,9,16.263294,10.673195857142856,8,4,1.5714285714285714,7,2,0,16.263294,4,2
,,47,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_47,False,False,False,2,0,0,0,11.0,20,28.421059,12.26241857142857,8,4,2.0,6,5,3,28.421059,4,5
,,48,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_48,False,False,False,2,0,0,0,10.0,75,15.097904,10.2348525,9,4,1.625,8,2,1,15.097904,4,2
,,49,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_49,False,False,False,2,0,0,0,10.0,27,17.248848,10.538919222222223,10,3,1.5555555555555556,9,2,0,17.248848,3,2
,,50,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_50,False,False,False,4,0,0,0,10.0,12,35.624859,11.571248888888888,10,4,1.4444444444444444,9,2,0,35.624859,4,2
,,51,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_51,False,False,False,4,0,0,0,10.0,14,13.103137,8.417113444444444,10,3,1.4444444444444444,9,2,0,13.103137,3,2
,,52,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_52,False,False,False,4,0,0,0,11.0,20,22.481483,10.424801222222221,10,5,2.125,8,2,1,22.481483,5,2
,,53,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_53,False,False,False,4,0,0,0,11.0,17,20.185907,10.094386333333333,10,4,1.4444444444444444,9,3,1,20.185907,4,3
,,54,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_54,False,False,False,4,0,0,0,11.0,15,17.045537,10.651941888888889,10,3,1.5555555555555556,9,2,1,17.045537,3,2
,,55,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_55,False,False,False,4,0,0,0,10.0,12,16.074541,9.084710888888889,10,4,1.6666666666666667,9,2,0,16.074541,4,2
,,56,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_56,False,False,False,2,0,0,0,11.0,0,19.394355,11.770964333333334,7,3,1.4285714285714286,7,4,4,19.394355,3,4
,,57,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_57,False,False,False,4,0,0,0,10.0,11,14.101821,9.403279777777776,10,4,1.5555555555555556,9,2,0,14.101821,4,2
,,58,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_58,False,False,False,2,0,0,0,10.0,7,14.081499,9.742495777777778,10,3,1.4444444444444444,9,2,0,14.081499,3,2
,,59,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_59,False,False,False,4,0,0,0,11.0,26,19.145841,9.306008444444444,10,3,1.75,8,3,1,19.145841,3,3
,,60,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_60,False,False,False,4,0,0,0,10.0,16,42.242022,13.208948111111111,10,6,1.875,8,3,0,42.242022,6,3
,,61,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_61,False,False,False,4,0,0,0,10.0,0,18.150755,9.418655222222222,10,4,2.0,8,2,0,18.150755,4,2
,,62,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_62,False,False,False,4,0,0,0,10.0,0,16.130594,10.087280375,9,3,1.375,8,2,1,16.130594,3,2
,,63,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_63,False,False,False,4,0,0,0,10.0,0,13.125074,9.538798222222221,10,4,1.4444444444444444,9,2,0,13.125074,4,2
,,64,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_64,False,False,False,4,0,0,0,15.0,6,53.419288,13.239852444444445,10,5,1.875,8,8,5,53.419288,5,8
,,65,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_65,False,False,False,4,0,0,0,10.0,0,34.721874,12.931509333333333,10,4,1.4444444444444444,9,2,0,34.721874,4,2
,,66,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_66,False,False,False,4,0,0,0,11.0,16,15.105865,7.259864299999999,11,4,1.7777777777777777,9,2,0,15.105865,4,2
,,67,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_67,False,False,False,4,0,0,0,10.0,0,14.021372,10.332211375,9,4,1.625,8,2,1,14.021372,4,2
,,68,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_68,False,False,False,4,0,0,0,10.0,14,25.213681,8.51511611111111,10,5,1.875,8,2,0,25.213681,5,2
,,69,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_69,False,False,False,4,0,0,0,10.0,28,18.218974,10.514222222222223,10,4,1.4444444444444444,9,2,0,18.218974,4,2
,,70,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_70,False,False,False,4,0,0,0,15.0,11,41.758626,15.5413095,9,3,1.5,8,6,6,41.758626,3,6
,,71,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_71,False,False,False,4,0,0,0,10.0,9,11.927375,7.283749888888888,10,3,1.3333333333333333,9,2,0,11.927375,3,2
,,72,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_72,False,False,False,2,0,0,0,10.0,32,16.114661,9.701699777777778,10,4,1.75,8,2,0,16.114661,4,2
,,73,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_73,False,False,False,2,0,0,0,12.0,7,16.100073,11.760066333333333,7,2,1.2857142857142858,7,5,5,16.100073,2,5
,,74,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_74,False,False,False,2,0,0,0,8.0,42,17.33597,12.263712857142858,8,3,1.375,8,1,0,17.33597,3,1
,,75,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_75,False,False,False,4,0,0,0,10.0,37,14.104162,10.203216888888889,10,3,1.3333333333333333,9,2,0,14.104162,3,2
,,76,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_76,False,False,False,2,0,0,0,10.0,13,15.089696,9.308504555555555,10,3,1.4444444444444444,9,2,0,15.089696,3,2
,,77,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_77,False,False,False,2,0,0,0,9.0,13,17.38857,12.540180142857142,8,3,1.375,8,2,1,17.38857,3,2
,,78,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_78,False,False,False,2,0,0,0,13.0,0,16.096465,11.962829142857142,8,3,1.7142857142857142,7,5,5,16.096465,3,5
,,79,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_79,False,False,False,4,0,0,0,10.0,13,38.709896,10.79231188888889,10,5,2.0,8,2,0,38.709896,5,2
,,80,aptos-b3-c1d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c1d1/20260612_154936/aptos-b3-c1d1_byzzfuzz_80,False,False,False,4,0,0,0,10.0,0,16.074149,9.940712777777778,10,4,1.4444444444444444,9,2,0,16.074149,4,2
,,0,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_0,False,False,False,4,0,0,0,10.0,0,18.01001,8.491404111111112,10,4,1.875,8,2,0,18.01001,4,2
,,1,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_1,False,False,False,4,0,0,0,12.0,43,24.108089,10.624084333333334,10,3,1.4444444444444444,9,5,2,24.108089,3,5
,,2,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_2,False,False,False,2,0,0,0,8.0,45,16.073176,12.259407857142858,8,3,1.375,8,1,0,16.073176,3,1
,,3,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_3,False,False,False,2,0,0,0,10.0,12,10.107388,7.468856111111112,10,5,1.5555555555555556,9,2,0,10.107388,5,2
,,4,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_4,False,False,False,2,0,0,0,10.0,15,18.28819,11.520864285714286,8,3,1.4285714285714286,7,2,2,18.28819,3,2
,,5,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_5,False,False,False,4,0,0,0,11.0,34,18.204409,9.5570943,11,4,1.7777777777777777,9,2,0,18.204409,4,2
,,6,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_6,False,False,False,4,0,0,0,10.0,0,15.174318,8.043805666666666,10,4,2.0,8,2,0,15.174318,4,2
,,7,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_7,False,False,False,2,0,0,0,9.0,34,14.100264,11.454080625,9,2,1.1111111111111112,9,2,0,14.100264,2,2
,,8,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_8,False,False,False,4,0,0,0,11.0,9,31.425773,11.4772152,11,5,2.25,8,2,0,31.425773,5,2
,,9,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_9,False,False,False,4,0,0,0,14.0,6,26.134977,10.506256,10,3,1.4444444444444444,9,5,4,26.134977,3,5
,,10,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_10,False,False,False,2,0,0,0,10.0,34,27.41084,5.355912777777778,10,4,2.0,8,6,0,27.41084,4,6
,,11,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_11,False,False,False,4,0,0,0,11.0,0,13.123253,9.633432888888889,10,3,1.4444444444444444,9,2,1,13.123253,3,2
,,12,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_12,False,False,False,4,0,0,0,18.0,0,46.480245,10.070127166666667,7,3,1.5,6,11,11,46.480245,3,11
,,13,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_13,False,False,False,4,0,0,0,10.0,54,15.233452,9.495104444444443,10,4,1.4444444444444444,9,2,0,15.233452,4,2
,,14,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_14,False,False,False,4,0,0,0,10.0,18,31.453155,11.533378777777777,10,3,1.3333333333333333,9,2,0,31.453155,3,2
,,15,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_15,False,False,False,4,0,0,0,10.0,33,15.105794,12.08585042857143,8,3,1.375,8,2,2,15.105794,3,2
,,16,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_16,False,False,False,4,0,0,0,10.0,0,47.742274,12.904698555555555,10,4,1.875,8,2,0,47.742274,4,2
,,17,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_17,False,False,False,2,0,0,0,8.0,7,17.273814,12.375630428571428,8,3,1.375,8,1,0,17.273814,3,1
,,18,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_18,False,False,False,2,0,0,0,10.0,4,29.429301,11.094491,10,5,1.875,8,2,0,29.429301,5,2
,,19,aptos-b3-c2d1,byzzfuzz,,,dstest,dstest/output/aptos-b3-c2d1/20260613_205556/aptos-b3-c2d1_byzzfuzz_19,False,False,False,4,0,0,0,15.0,4,15.06384,11.774685428571429,8,3,1.4285714285714286,7,7,7,15.06384,3,7
