generation,individual_id,iteration,benchmark,strategy,fitness_dir,optimized_fitness,source_format,source_path,buggy,agreement,liveness,commits,agreement_violations,real_liveness,potential_liveness,max_height,mutations,max_inter_block_latency_sec,avg_inter_block_latency_sec,global_blocks_committed,max_round_gap_between_committed_blocks,avg_round_gap_between_committed_blocks,global_rounds_committed,max_block_height_skew,final_block_height_skew,time_fitness,round_stress_fitness,block_height_skew_fitness
,,0,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_0,False,False,False,3,0,0,0,11.0,0,16.114774,7.059397333333333,10,3,1.3333333333333333,9,4,1,16.114774,3,4
,,1,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_1,False,False,False,3,0,0,0,11.0,0,18.111852,7.383171666666666,10,3,1.3333333333333333,9,3,1,18.111852,3,3
,,2,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_2,False,False,False,6,0,0,0,11.0,0,15.080532,6.4475679,11,4,1.6666666666666667,9,2,0,15.080532,4,2
,,3,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_3,False,False,False,6,0,0,0,12.0,0,15.139272,7.758173857142857,8,3,1.4285714285714286,7,4,4,15.139272,3,4
,,4,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_4,False,False,False,6,0,0,0,13.0,0,21.056547,5.45406675,13,5,2.375,8,3,0,21.056547,5,3
,,5,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_5,False,False,False,6,0,0,0,12.0,0,11.065651,6.2435068000000005,11,4,1.7777777777777777,9,2,1,11.065651,4,2
,,6,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_6,False,False,False,6,0,0,0,13.0,0,15.069446,6.138290909090909,12,3,1.5,10,3,1,15.069446,3,3
,,7,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_7,False,False,False,6,0,0,0,15.0,0,19.083453,5.8459986,11,5,1.875,8,4,4,19.083453,5,4
,,8,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_8,False,False,False,6,0,0,0,13.0,0,11.065607,6.131775545454545,12,3,1.5,10,2,1,11.065607,3,2
,,9,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_9,False,False,False,6,0,0,0,14.0,0,16.103139,5.536705166666667,13,5,2.375,8,4,1,16.103139,5,4
,,10,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_10,False,False,False,6,0,0,0,12.0,0,26.1671,8.220232428571428,8,5,1.8333333333333333,6,7,4,26.1671,5,7
,,11,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_11,False,False,False,3,0,0,0,10.0,0,15.135406,7.620324222222223,10,4,1.4444444444444444,9,3,0,15.135406,4,3
,,12,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_12,False,False,False,6,0,0,0,15.0,0,16.115825,6.2308319090909094,12,4,2.0,9,5,3,16.115825,4,5
,,13,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_13,False,False,False,6,0,0,0,15.0,0,17.11264,5.6471058,11,5,1.5555555555555556,9,5,4,17.11264,5,5
,,14,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_14,False,False,False,6,0,0,0,14.0,0,14.099986,8.072363,8,4,2.0,6,6,6,14.099986,4,6
,,15,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_15,False,False,False,3,0,0,0,11.0,0,14.122928,6.936017125,9,4,1.5,8,4,2,14.122928,4,4
,,16,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_16,False,False,False,6,0,0,0,15.0,0,18.113993,5.627203166666667,13,3,2.375,8,6,2,18.113993,3,6
,,17,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_17,False,False,False,6,0,0,0,10.0,0,12.092875,7.163653222222223,10,3,1.3333333333333333,9,3,0,12.092875,3,3
,,18,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_18,False,False,False,6,0,0,0,13.0,0,14.114893,6.601880333333333,10,4,1.75,8,4,3,14.114893,4,4
,,19,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_19,False,False,False,6,0,0,0,13.0,0,16.116811,5.288912666666667,13,5,2.375,8,4,0,16.116811,5,4
,,20,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_20,False,False,False,6,0,0,0,12.0,0,17.145863,6.957842599999999,11,5,2.375,8,3,1,17.145863,5,3
,,21,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_21,False,False,False,3,0,0,0,14.0,0,19.145902,6.162176888888889,10,5,1.625,8,4,4,19.145902,5,4
,,22,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_22,False,False,False,6,0,0,0,13.0,0,13.099952,6.048827111111112,10,4,1.875,8,3,3,13.099952,4,3
,,23,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_23,False,False,False,6,0,0,0,12.0,0,16.094537,7.061603875,9,4,1.5,8,4,3,16.094537,4,4
,,24,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_24,False,False,False,6,0,0,0,12.0,0,15.116382,6.8370896666666665,10,4,2.0,8,4,2,15.116382,4,4
,,25,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_25,False,False,False,6,0,0,0,13.0,0,16.112439,7.497702222222222,10,4,1.75,8,4,3,16.112439,4,4
,,26,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_26,False,False,False,6,0,0,0,17.0,0,15.134274,6.7471636,11,3,1.875,8,6,6,15.134274,3,6
,,27,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_27,False,False,False,6,0,0,0,10.0,0,16.140422,7.628767000000001,8,3,1.4285714285714286,7,2,2,16.140422,3,2
,,28,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_28,False,False,False,6,0,0,0,14.0,0,17.113697,7.049326875,9,5,1.625,8,5,5,17.113697,5,5
,,29,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_29,False,False,False,6,0,0,0,15.0,0,10.082828,6.9539613000000005,11,3,1.3,10,6,4,10.082828,3,6
,,30,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_30,False,False,False,6,0,0,0,12.0,0,11.075061,6.7427165,11,3,1.5555555555555556,9,3,1,11.075061,3,3
,,31,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_31,False,False,False,6,0,0,0,13.0,0,15.076378,6.033946,11,4,2.125,8,3,2,15.076378,4,3
,,32,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_32,False,False,False,6,0,0,0,12.0,0,13.082952,6.490755,10,4,1.875,8,3,2,13.082952,4,3
,,33,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_33,False,False,False,6,0,0,0,14.0,0,15.954662,7.2659881111111115,10,3,1.625,8,5,4,15.954662,3,5
,,34,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_34,False,False,False,6,0,0,0,12.0,0,13.063168,6.483539111111111,10,3,1.625,8,2,2,13.063168,3,2
,,35,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_35,False,False,False,6,0,0,0,19.0,0,15.109115,7.0480085,9,3,2.1666666666666665,6,10,10,15.109115,3,10
,,36,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_36,False,False,False,6,0,0,0,12.0,0,17.156961,6.3589225,11,5,1.875,8,3,1,17.156961,5,3
,,37,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_37,False,False,False,6,0,0,0,13.0,0,24.143747,6.6012904444444445,10,3,1.3333333333333333,9,5,3,24.143747,3,5
,,38,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_38,False,False,False,3,0,0,0,9.0,0,13.109038,8.786591,8,2,1.125,8,2,1,13.109038,2,2
,,39,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_39,False,False,False,6,0,0,0,15.0,0,17.112826,7.165382777777777,10,4,1.75,8,6,5,17.112826,4,6
,,40,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_40,False,False,False,6,0,0,0,12.0,0,11.160079,7.567619625,9,4,1.5,8,3,3,11.160079,4,3
,,41,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_41,False,False,False,6,0,0,0,14.0,0,14.090952,5.8496067,11,4,1.7777777777777777,9,4,3,14.090952,4,4
,,42,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_42,False,False,False,6,0,0,0,11.0,0,12.094617,6.650813600000001,11,4,1.8888888888888888,9,2,0,12.094617,4,2
,,43,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_43,False,False,False,6,0,0,0,12.0,0,16.144419,6.928054875,9,4,1.8571428571428572,7,3,3,16.144419,4,3
,,44,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_44,False,False,False,3,0,0,0,11.0,0,11.084459,7.284860222222223,10,4,1.4444444444444444,9,2,1,11.084459,4,2
,,45,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_45,False,False,False,6,0,0,0,11.0,0,14.122216,7.434207125,9,4,1.5,8,2,2,14.122216,4,2
,,46,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_46,False,False,False,6,0,0,0,12.0,0,14.273896,5.9605178,11,5,2.0,8,3,1,14.273896,5,3
,,47,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_47,False,False,False,6,0,0,0,11.0,0,16.268709,7.0656491,11,5,2.4285714285714284,7,3,0,16.268709,5,3
,,48,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_48,False,False,False,6,0,0,0,13.0,0,14.070169,10.104137166666666,7,2,1.1428571428571428,7,7,6,14.070169,2,7
,,49,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_49,False,False,False,6,0,0,0,11.0,0,13.086517,6.833076777777778,10,4,1.75,8,4,1,13.086517,4,4
,,50,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_50,False,False,False,6,0,0,0,13.0,0,15.094264,6.651814400000001,11,4,1.7777777777777777,9,4,2,15.094264,4,4
,,51,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_51,False,False,False,6,0,0,0,12.0,0,15.100711,6.8365028,11,5,1.5555555555555556,9,3,1,15.100711,5,3
,,52,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_52,False,False,False,6,0,0,0,14.0,0,18.124646,10.8875788,6,2,1.1666666666666667,6,8,8,18.124646,2,8
,,53,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_53,False,False,False,6,0,0,0,13.0,0,19.118807,6.9448105,11,6,1.6666666666666667,9,3,2,19.118807,6,3
,,54,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_54,False,False,False,6,0,0,0,11.0,0,20.160203,6.9523798999999995,11,4,1.6666666666666667,9,4,0,20.160203,4,4
,,55,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_55,False,False,False,6,0,0,0,12.0,0,13.082206,6.723728888888889,10,3,1.625,8,3,2,13.082206,3,3
,,56,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_56,False,False,False,6,0,0,0,15.0,0,15.116928,7.721912888888888,10,4,1.75,8,6,5,15.116928,4,6
,,57,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_57,False,False,False,6,0,0,0,14.0,0,18.110292,6.711984666666667,10,4,1.875,8,5,4,18.110292,4,5
,,58,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_58,False,False,False,6,0,0,0,14.0,0,13.063622,6.0554696,11,4,2.0,8,4,3,13.063622,4,4
,,59,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_59,False,False,False,6,0,0,0,13.0,0,12.072407,5.681939181818182,12,4,2.0,9,3,1,12.072407,4,3
,,60,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_60,False,False,False,6,0,0,0,15.0,0,11.092484,5.197092769230769,14,3,2.2222222222222223,9,2,1,11.092484,3,2
,,61,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_61,False,False,False,6,0,0,0,12.0,0,15.255045,9.075395714285715,8,3,1.4285714285714286,7,5,4,15.255045,3,5
,,62,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_62,False,False,False,6,0,0,0,13.0,0,19.166995,5.5490645,13,5,2.375,8,4,0,19.166995,5,4
,,63,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_63,False,False,False,6,0,0,0,12.0,0,17.141276,6.144482272727273,12,5,1.5,10,4,0,17.141276,5,4
,,64,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_64,False,False,False,6,0,0,0,18.0,0,13.121807,7.930344857142857,8,3,1.4285714285714286,7,10,10,13.121807,3,10
,,65,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_65,False,False,False,6,0,0,0,10.0,0,15.855639,6.06280411111111,10,5,2.0,7,3,0,15.855639,5,3
,,66,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_66,False,False,False,6,0,0,0,12.0,0,13.075158,7.18331125,9,4,1.8571428571428572,7,3,3,13.075158,4,3
,,67,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_67,False,False,False,6,0,0,0,14.0,0,15.064953,7.502591333333332,10,3,1.625,8,5,4,15.064953,3,5
,,68,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_68,False,False,False,6,0,0,0,14.0,0,14.100316,5.947253099999999,11,4,1.4,10,4,3,14.100316,4,4
,,69,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_69,False,False,False,6,0,0,0,12.0,0,18.104822,9.220346714285714,8,3,1.4285714285714286,7,4,4,18.104822,3,4
,,70,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_70,False,False,False,0,0,0,0,12.0,0,17.135954,8.652896142857143,8,4,1.5714285714285714,7,5,4,17.135954,4,5
,,71,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_71,False,False,False,6,0,0,0,12.0,0,16.082789,6.816474222222222,10,3,1.625,8,3,2,16.082789,3,3
,,72,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_72,False,False,False,6,0,0,0,14.0,0,12.050118,6.600899999999999,10,4,1.75,8,4,4,12.050118,4,4
,,73,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_73,False,False,False,3,0,0,0,8.0,0,13.151281,8.943088428571428,8,2,1.125,8,2,0,13.151281,2,2
,,74,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_74,False,False,False,6,0,0,0,12.0,0,14.107531,5.9522074,11,5,1.5555555555555556,9,4,1,14.107531,5,4
,,75,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_75,False,False,False,6,0,0,0,13.0,0,16.105549,7.168563555555555,10,3,1.625,8,5,3,16.105549,3,5
,,76,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_76,False,False,False,6,0,0,0,15.0,0,14.106722,6.3532288,11,4,1.7777777777777777,9,5,4,14.106722,4,5
,,77,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_77,False,False,False,6,0,0,0,14.0,0,15.12692,6.4710449,11,5,2.4285714285714284,7,4,3,15.12692,5,4
,,78,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_78,False,False,False,6,0,0,0,13.0,0,11.08823,6.3232491818181815,12,4,1.7,10,2,1,11.08823,4,2
,,79,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_79,False,False,False,6,0,0,0,15.0,0,15.097613,7.059414,10,4,1.75,8,5,5,15.097613,4,5
,,80,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_80,False,False,False,6,0,0,0,13.0,0,15.290073,7.833564125,9,4,1.625,8,6,4,15.290073,4,6
,,81,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_81,False,False,False,6,0,0,0,12.0,0,15.19697,7.496328285714285,8,3,1.5714285714285714,7,4,4,15.19697,3,4
,,82,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_82,False,False,False,6,0,0,0,13.0,0,15.094445,6.2641912,11,4,2.0,8,2,2,15.094445,4,2
,,83,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_83,False,False,False,6,0,0,0,16.0,0,14.094218,7.174174555555556,10,3,1.625,8,6,6,14.094218,3,6
,,84,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_84,False,False,False,6,0,0,0,13.0,0,15.167676,6.730363333333333,10,4,1.75,8,4,3,15.167676,4,4
,,85,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_85,False,False,False,6,0,0,0,13.0,0,17.259993,5.8743110000000005,12,5,2.125,8,4,1,17.259993,5,4
,,86,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_86,False,False,False,6,0,0,0,13.0,0,16.122067,6.3535226,11,4,2.0,8,3,2,16.122067,4,3
,,87,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_87,False,False,False,6,0,0,0,17.0,0,21.132581,6.5483552000000005,11,3,2.2857142857142856,7,6,6,21.132581,3,6
,,88,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_88,False,False,False,6,0,0,0,14.0,0,15.452733,6.737582222222222,10,4,2.142857142857143,7,4,4,15.452733,4,4
,,89,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_89,False,False,False,6,0,0,0,10.0,0,18.148147,7.184571666666667,10,5,1.625,8,3,0,18.148147,5,3
,,90,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_90,False,False,False,6,0,0,0,11.0,0,13.066344,6.741228100000001,11,3,1.875,8,2,0,13.066344,3,2
,,91,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_91,False,False,False,6,0,0,0,12.0,0,16.148384,7.407375222222222,10,4,2.0,8,3,2,16.148384,4,3
,,92,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_92,False,False,False,6,0,0,0,15.0,0,14.107967,7.6947902500000005,9,4,1.8571428571428572,7,6,6,14.107967,4,6
,,93,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_93,False,False,False,6,0,0,0,14.0,0,18.130591,6.048114555555555,10,5,1.625,8,4,4,18.130591,5,4
,,94,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_94,False,False,False,3,0,0,0,10.0,0,14.095483,7.5109681111111115,10,3,1.3333333333333333,9,5,0,14.095483,3,5
,,95,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_95,False,False,False,6,0,0,0,13.0,0,17.099648,5.867016727272727,12,5,2.5714285714285716,7,3,1,17.099648,5,3
,,96,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_96,False,False,False,6,0,0,0,11.0,0,15.116357,6.2516461,11,5,1.875,8,3,0,15.116357,5,3
,,97,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_97,False,False,False,6,0,0,0,14.0,0,14.103004,6.412990727272727,12,5,2.111111111111111,9,4,2,14.103004,5,4
,,98,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_98,False,False,False,6,0,0,0,12.0,0,15.144333,5.865282727272727,12,6,2.375,8,3,0,15.144333,6,3
,,99,aptos-b2-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d0/20260609_230342/aptos-b2-c0d0_byzzfuzz_99,False,False,False,6,0,0,0,13.0,0,12.223613,6.4664109,11,4,2.125,8,3,2,12.223613,4,3
,,0,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_0,False,False,False,6,0,0,0,13.0,0,18.106948,7.046353375,9,4,1.5,8,4,4,18.106948,4,4
,,1,aptos-b2-c0d1,byzzfuzz,,,dstest,dstest/output/aptos-b2-c0d1/20260609_183631/aptos-b2-c0d1_byzzfuzz_1,False,False,False,6,0,0,0,12.0,0,17.057765,5.471405777777778,10,4,1.5555555555555556,9,4,2,17.057765,4,4
