generation,individual_id,iteration,benchmark,strategy,fitness_dir,optimized_fitness,source_format,source_path,buggy,agreement,liveness,commits,agreement_violations,real_liveness,potential_liveness,max_height,mutations,max_inter_block_latency_sec,avg_inter_block_latency_sec,global_blocks_committed,max_round_gap_between_committed_blocks,avg_round_gap_between_committed_blocks,global_rounds_committed,max_block_height_skew,final_block_height_skew,time_fitness,round_stress_fitness,block_height_skew_fitness
,,3,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_3,False,False,False,2,0,0,0,9.0,0,14.209611,11.80883857142857,8,2,1.25,8,1,1,14.209611,2,1
,,4,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_4,False,False,False,2,0,0,0,9.0,0,19.196002,12.8293465,9,3,1.3333333333333333,9,1,0,19.196002,3,1
,,5,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_5,False,False,False,0,0,0,0,9.0,0,19.084792,11.19216025,9,4,1.5,8,2,0,19.084792,4,2
,,6,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_6,False,False,False,4,0,0,0,9.0,0,18.12503,12.427330499999998,7,2,1.2857142857142858,7,2,2,18.12503,2,2
,,7,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_7,False,False,False,2,0,0,0,10.0,0,14.082582,10.519727444444445,10,4,1.4444444444444444,9,2,0,14.082582,4,2
,,8,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_8,False,False,False,4,0,0,0,10.0,0,14.064493,10.615426333333334,10,4,1.4444444444444444,9,2,0,14.064493,4,2
,,9,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_9,False,False,False,2,0,0,0,10.0,0,12.091316,10.516365111111112,10,2,1.1,10,1,0,12.091316,2,1
,,10,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_10,False,False,False,2,0,0,0,9.0,0,15.11339,11.701829374999999,9,2,1.2222222222222223,9,1,0,15.11339,2,1
,,11,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_11,False,False,False,2,0,0,0,8.0,0,21.256233,12.379817571428573,8,3,1.375,8,1,0,21.256233,3,1
,,12,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_12,False,False,False,2,0,0,0,10.0,0,17.104297,10.570484,9,4,1.5,8,2,1,17.104297,4,2
,,13,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_13,False,False,False,2,0,0,0,9.0,0,16.089528,12.095103714285715,8,2,1.25,8,1,1,16.089528,2,1
,,14,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_14,False,False,False,2,0,0,0,9.0,0,14.140406,10.843453875,9,2,1.1111111111111112,9,1,0,14.140406,2,1
,,15,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_15,False,False,False,2,0,0,0,9.0,0,18.281375,12.61803325,9,4,1.75,8,2,0,18.281375,4,2
,,16,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_16,False,False,False,4,0,0,0,9.0,0,18.117429,12.115814499999999,9,4,1.75,8,2,0,18.117429,4,2
,,17,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_17,False,False,False,2,0,0,0,9.0,0,16.126149,12.34623875,9,2,1.1111111111111112,9,1,0,16.126149,2,1
,,18,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_18,False,False,False,4,0,0,0,10.0,0,20.190574,10.74006788888889,10,4,1.4444444444444444,9,2,0,20.190574,4,2
,,19,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_19,False,False,False,2,0,0,0,9.0,0,14.081757,11.835741625,9,2,1.1111111111111112,9,1,0,14.081757,2,1
,,20,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_20,False,False,False,2,0,0,0,8.0,0,19.134247,13.408712857142858,8,2,1.25,8,1,0,19.134247,2,1
,,21,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_21,False,False,False,2,0,0,0,9.0,0,19.255795,13.076213857142857,8,3,1.375,8,1,1,19.255795,3,1
,,22,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_22,False,False,False,0,0,0,0,10.0,0,18.166096,10.593127375,9,4,1.5,8,2,1,18.166096,4,2
,,23,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_23,False,False,False,2,0,0,0,9.0,0,14.12646,11.730371625,9,2,1.2222222222222223,9,1,0,14.12646,2,1
,,24,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_24,False,False,False,4,0,0,0,9.0,0,20.181106,11.738598625,9,4,1.5,8,2,0,20.181106,4,2
,,25,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_25,False,False,False,4,0,0,0,11.0,0,18.109921,10.07943388888889,10,4,1.5555555555555556,9,2,1,18.109921,4,2
,,26,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_26,False,False,False,2,0,0,0,10.0,0,18.096784,10.411245999999998,10,4,1.5555555555555556,9,2,0,18.096784,4,2
,,27,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_27,False,False,False,2,0,0,0,9.0,0,16.10848,12.388311142857143,8,2,1.25,8,1,1,16.10848,2,1
,,28,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_28,False,False,False,4,0,0,0,11.0,0,17.10077,9.845733555555556,10,3,1.3333333333333333,9,2,1,17.10077,3,2
,,29,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_29,False,False,False,2,0,0,0,10.0,0,20.08793,10.054101444444445,10,4,1.5555555555555556,9,2,0,20.08793,4,2
,,30,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_30,False,False,False,2,0,0,0,8.0,0,16.099283,12.221217714285714,8,2,1.25,8,1,0,16.099283,2,1
,,31,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_31,False,False,False,2,0,0,0,9.0,0,15.069576,11.204176625,9,2,1.1111111111111112,9,1,0,15.069576,2,1
,,32,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_32,False,False,False,4,0,0,0,9.0,0,20.253205,12.4678625,9,4,1.75,8,2,0,20.253205,4,2
,,33,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_33,False,False,False,2,0,0,0,10.0,0,21.314517,11.97180375,9,3,1.3333333333333333,9,1,1,21.314517,3,1
,,34,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_34,False,False,False,2,0,0,0,10.0,0,17.095983,11.191378499999999,9,4,1.5,8,2,1,17.095983,4,2
,,35,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_35,False,False,False,2,0,0,0,8.0,0,19.295953,13.681004285714286,8,3,1.375,8,1,0,19.295953,3,1
,,36,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_36,False,False,False,2,0,0,0,9.0,0,17.09935,12.515860857142856,8,2,1.25,8,1,1,17.09935,2,1
,,37,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_37,False,False,False,2,0,0,0,10.0,0,20.124754,9.841003777777779,10,4,1.4444444444444444,9,2,0,20.124754,4,2
,,38,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_38,False,False,False,4,0,0,0,9.0,0,21.331002,13.7866395,7,3,1.4285714285714286,7,2,2,21.331002,3,2
,,39,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_39,False,False,False,4,0,0,0,11.0,0,16.109697,10.064081111111111,10,4,1.4444444444444444,9,2,1,16.109697,4,2
,,40,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_40,False,False,False,4,0,0,0,10.0,0,17.107685,9.85032288888889,10,4,1.4444444444444444,9,2,0,17.107685,4,2
,,41,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_41,False,False,False,4,0,0,0,10.0,0,19.246101,12.084630142857142,8,3,1.375,8,2,2,19.246101,3,2
,,42,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_42,False,False,False,2,0,0,0,9.0,0,19.124292,12.808835714285715,8,2,1.125,8,1,1,19.124292,2,1
,,43,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_43,False,False,False,2,0,0,0,9.0,0,19.252476,12.948859428571428,8,3,1.375,8,1,1,19.252476,3,1
,,44,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_44,False,False,False,2,0,0,0,9.0,0,17.140828,12.11297425,9,2,1.2222222222222223,9,1,0,17.140828,2,1
,,45,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_45,False,False,False,2,0,0,0,9.0,0,13.996326,11.83882725,9,2,1.2222222222222223,9,1,0,13.996326,2,1
,,46,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_46,False,False,False,2,0,0,0,8.0,0,16.171599,12.821810285714287,8,2,1.125,8,1,0,16.171599,2,1
,,47,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_47,False,False,False,2,0,0,0,10.0,0,17.130167,10.968437375,9,4,1.5,8,2,1,17.130167,4,2
,,48,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_48,False,False,False,2,0,0,0,9.0,0,16.109139,12.958078857142857,8,2,1.125,8,1,1,16.109139,2,1
,,49,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_49,False,False,False,2,0,0,0,9.0,0,21.196035,13.363241285714285,8,3,1.375,8,1,1,21.196035,3,1
,,50,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_50,False,False,False,2,0,0,0,9.0,0,19.259342,13.102827571428572,8,3,1.375,8,1,1,19.259342,3,1
,,51,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_51,False,False,False,2,0,0,0,9.0,0,14.106922,11.460575375,9,2,1.1111111111111112,9,1,0,14.106922,2,1
,,52,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_52,False,False,False,2,0,0,0,8.0,0,18.127991,12.954439857142857,8,2,1.125,8,1,0,18.127991,2,1
,,53,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_53,False,False,False,4,0,0,0,10.0,0,17.091932,10.402904,10,4,1.4444444444444444,9,2,0,17.091932,4,2
,,54,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_54,False,False,False,2,0,0,0,9.0,0,15.128977,11.926947,8,2,1.125,8,1,1,15.128977,2,1
,,55,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_55,False,False,False,2,0,0,0,9.0,0,20.205347,13.118046857142858,8,3,1.375,8,1,1,20.205347,3,1
,,56,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_56,False,False,False,4,0,0,0,10.0,0,15.145872,10.9681025,9,4,1.5,8,2,1,15.145872,4,2
,,57,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_57,False,False,False,0,0,0,0,9.0,0,16.113143,12.81091957142857,8,2,1.125,8,1,1,16.113143,2,1
,,58,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_58,False,False,False,0,0,0,0,10.0,0,17.131081,11.078838625,9,4,1.5,8,2,1,17.131081,4,2
,,59,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_59,False,False,False,2,0,0,0,9.0,0,20.141891,13.239542714285715,8,2,1.125,8,1,1,20.141891,2,1
,,60,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_60,False,False,False,2,0,0,0,9.0,0,15.199351,11.50018942857143,8,2,1.25,8,1,1,15.199351,2,1
,,61,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_61,False,False,False,2,0,0,0,8.0,0,15.085148,12.213596714285714,8,2,1.25,8,1,0,15.085148,2,1
,,62,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_62,False,False,False,2,0,0,0,9.0,0,18.131163,11.085052428571428,8,2,1.125,8,1,1,18.131163,2,1
,,63,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_63,False,False,False,0,0,0,0,10.0,0,20.118951,10.738490111111112,10,4,1.4444444444444444,9,2,0,20.118951,4,2
,,64,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_64,False,False,False,4,0,0,0,11.0,0,19.113793,9.951827555555557,10,4,1.75,8,2,1,19.113793,4,2
,,65,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_65,False,False,False,2,0,0,0,10.0,0,14.091003,10.931334125,9,2,1.1111111111111112,9,1,1,14.091003,2,1
,,66,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_66,False,False,False,4,0,0,0,10.0,0,20.270164,12.230192428571428,8,3,1.7142857142857142,7,2,2,20.270164,3,2
,,67,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_67,False,False,False,2,0,0,0,9.0,0,17.223492,11.583751625,9,3,1.3333333333333333,9,1,0,17.223492,3,1
,,68,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_68,False,False,False,2,0,0,0,10.0,0,21.334936,11.190594777777777,10,4,1.6666666666666667,9,2,0,21.334936,4,2
,,69,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_69,False,False,False,2,0,0,0,7.0,0,16.113066,14.242597166666668,7,2,1.2857142857142858,7,1,0,16.113066,2,1
,,70,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_70,False,False,False,0,0,0,0,8.0,0,21.33008,13.971551142857143,8,3,1.375,8,1,0,21.33008,3,1
,,71,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_71,False,False,False,2,0,0,0,9.0,0,21.187976,12.44635125,9,3,1.3333333333333333,9,1,0,21.187976,3,1
,,72,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_72,False,False,False,2,0,0,0,10.0,0,12.812197,10.779240999999999,9,2,1.1111111111111112,9,1,1,12.812197,2,1
,,73,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_73,False,False,False,4,0,0,0,9.0,0,20.95998,11.930765000000001,9,4,1.75,8,2,0,20.95998,4,2
,,74,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_74,False,False,False,2,0,0,0,9.0,0,18.327858,12.09784075,9,3,1.3333333333333333,9,1,0,18.327858,3,1
,,75,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_75,False,False,False,4,0,0,0,10.0,0,18.10419,10.514533,10,4,1.4444444444444444,9,2,0,18.10419,4,2
,,76,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_76,False,False,False,0,0,0,0,9.0,0,19.222623,12.48111075,9,4,1.75,8,2,0,19.222623,4,2
,,77,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_77,False,False,False,2,0,0,0,8.0,0,16.093319,12.245986142857143,8,2,1.125,8,1,0,16.093319,2,1
,,78,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_78,False,False,False,2,0,0,0,8.0,0,16.458836,12.859159,8,3,1.375,8,1,0,16.458836,3,1
,,79,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_79,False,False,False,2,0,0,0,9.0,0,16.096355,11.699064625,9,2,1.1111111111111112,9,1,0,16.096355,2,1
,,80,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_80,False,False,False,4,0,0,0,9.0,0,18.094778,12.093375375,9,4,1.625,8,2,0,18.094778,4,2
,,81,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_81,False,False,False,2,0,0,0,8.0,0,17.072225,12.947216142857142,8,2,1.125,8,1,0,17.072225,2,1
,,82,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_82,False,False,False,2,0,0,0,9.0,0,16.13172,12.100210625,9,2,1.1111111111111112,9,1,0,16.13172,2,1
,,83,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_83,False,False,False,0,0,0,0,8.0,0,21.337759,14.56070057142857,8,3,1.375,8,1,0,21.337759,3,1
,,84,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_84,False,False,False,4,0,0,0,10.0,0,16.116345,10.288094333333333,10,4,1.4444444444444444,9,2,0,16.116345,4,2
,,85,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_85,False,False,False,4,0,0,0,10.0,0,14.116653,10.076698777777777,10,4,1.4444444444444444,9,2,0,14.116653,4,2
,,86,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_86,False,False,False,4,0,0,0,10.0,0,15.105841,10.650761333333334,10,3,1.3333333333333333,9,2,0,15.105841,3,2
,,87,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_87,False,False,False,4,0,0,0,10.0,0,19.147405,11.093391624999999,9,4,1.625,8,2,1,19.147405,4,2
,,88,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_88,False,False,False,2,0,0,0,9.0,0,17.168634,11.341623125,9,2,1.1111111111111112,9,1,0,17.168634,2,1
,,89,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_89,False,False,False,4,0,0,0,10.0,0,19.32259,11.189520444444446,10,4,1.6666666666666667,9,2,0,19.32259,4,2
,,90,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_90,False,False,False,2,0,0,0,9.0,0,14.074369,11.947240375,9,2,1.2222222222222223,9,1,0,14.074369,2,1
,,91,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_91,False,False,False,4,0,0,0,9.0,0,17.112097,11.961963125,9,4,1.5,8,2,0,17.112097,4,2
,,92,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_92,False,False,False,2,0,0,0,10.0,0,14.075265,11.07527975,9,2,1.2222222222222223,9,1,1,14.075265,2,1
,,93,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_93,False,False,False,4,0,0,0,11.0,0,18.131216,9.531654111111111,10,4,1.875,8,2,1,18.131216,4,2
,,94,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_94,False,False,False,0,0,0,0,8.0,0,17.147912,13.397751714285715,8,2,1.125,8,1,0,17.147912,2,1
,,95,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_95,False,False,False,0,0,0,0,8.0,0,20.255247,13.840817571428571,8,3,1.375,8,1,0,20.255247,3,1
,,96,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_96,False,False,False,4,0,0,0,9.0,0,18.107413,11.9842085,9,4,1.625,8,2,0,18.107413,4,2
,,97,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_97,False,False,False,2,0,0,0,9.0,0,17.326373,12.673788,8,3,1.375,8,1,1,17.326373,3,1
,,98,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_98,False,False,False,2,0,0,0,8.0,0,18.244234,13.105846428571429,8,3,1.375,8,1,0,18.244234,3,1
,,99,aptos-b1-c0d0,byzzfuzz,,,dstest,dstest/output/aptos-b1-c0d0/20260610_123422/aptos-b1-c0d0_byzzfuzz_99,False,False,False,2,0,0,0,9.0,0,19.317484,12.61616025,9,3,1.3333333333333333,9,1,0,19.317484,3,1
